InvoiceLineID,CustomerCode,TransactionID,Description,Year,Month,Day,PackageTypeID,Quantity,Sales,TotalDryItems,TotalChillerItems
188423,442,19174,"""The Gu"" red shirt XML tag t-shirt (Black) M",2020,11,6,7,84,1512,5,0
188424,442,19174,Large sized bubblewrap roll 50m,2020,11,6,7,20,480,5,0
188425,442,19174,Halloween skull mask (Gray) S,2020,11,6,7,84,1512,5,0
188426,38,19069,10 mm Anti static bubble wrap (Blue) 10m,2020,11,6,7,80,2080,4,0
188427,38,19069,32 mm Double sided bubble wrap 10m,2020,11,6,7,50,1100,4,0
188428,38,19069,"""The Gu"" red shirt XML tag t-shirt (Black) M",2020,11,6,7,108,1944,4,0
188429,38,19069,Shipping carton (Brown) 229x229x229mm,2020,11,6,7,150,150,4,0
188430,953,15395,Ride on vintage American toy coupe (Black) 1/12 scale,2020,11,6,7,6,1710,5,0
188431,953,15395,20 mm Double sided bubble wrap 10m,2020,11,6,7,20,360,5,0
188432,953,15395,"""The Gu"" red shirt XML tag t-shirt (Black) 3XS",2020,11,6,7,36,648,5,0
188433,953,15395,Shipping carton (Brown) 229x229x229mm,2020,11,6,7,100,100,5,0
188434,953,15395,Superhero action jacket (Blue) XXS,2020,11,6,7,5,125,5,0
188435,154,16548,Black and orange fragile despatch tape 48mmx100m,2020,11,6,7,216,864,2,0
188436,154,16548,Developer joke mug - Oct 31 = Dec 25 (White),2020,11,6,7,9,117,2,0
188437,200,15944,Furry gorilla with big eyes slippers (Black) XL,2020,11,6,7,7,224,4,0
188438,200,15944,"""The Gu"" red shirt XML tag t-shirt (Black) 3XS",2020,11,6,7,60,1080,4,0
188439,200,15944,Superhero action jacket (Blue) M,2020,11,6,7,6,180,4,0
188440,200,15944,"""The Gu"" red shirt XML tag t-shirt (Black) L",2020,11,6,7,36,648,4,0
188441,497,17433,Superhero action jacket (Blue) XS,2020,11,6,7,9,225,2,0
188442,497,17433,32 mm Anti static bubble wrap (Blue) 20m,2020,11,6,7,70,3360,2,0
188443,962,11376,DBA joke mug - two types of DBAs (White),2020,11,6,7,2,26,2,0
188444,962,11376,Developer joke mug - this code was generated by a tool (Black),2020,11,6,7,3,39,2,0
188445,31,14686,Animal with big feet slippers (Brown) L,2020,11,6,7,10,320,2,0
188446,31,14686,Plush shark slippers (Gray) S,2020,11,6,7,7,224,2,0
188447,841,13043,Developer joke mug - when your hammer is C++ (White),2020,11,6,7,9,117,3,0
188448,841,13043,IT joke mug - that behavior is by design (White),2020,11,6,7,2,26,3,0
188449,841,13043,DBA joke mug - mind if I join you? (Black),2020,11,6,7,5,65,3,0
188450,56,12449,"""The Gu"" red shirt XML tag t-shirt (White) XL",2020,11,6,7,120,2160,3,0
188451,56,12449,Halloween skull mask (Gray) XL,2020,11,6,7,72,1296,3,0
188452,56,12449,USB food flash drive - dessert 10 drive variety pack,2020,11,6,9,5,1200,3,0
188453,514,17790,Tape dispenser (Black),2020,11,6,7,20,640,5,0
188454,514,17790,DBA joke mug - you might be a DBA if (Black),2020,11,6,7,8,104,5,0
188455,514,17790,Tape dispenser (Blue),2020,11,6,7,40,1280,5,0
188456,514,17790,USB food flash drive - fortune cookie,2020,11,6,7,8,256,5,0
188457,514,17790,DBA joke mug - I will get you in order (White),2020,11,6,7,6,78,5,0
188458,527,11983,Superhero action jacket (Blue) XXS,2020,11,6,7,10,250,3,0
188459,527,11983,IT joke mug - hardware: part of the computer that can be kicked (Black),2020,11,6,7,8,104,3,0
188460,527,11983,Black and orange this way up despatch tape  48mmx100m,2020,11,6,7,120,480,3,0
188461,138,16649,32 mm Double sided bubble wrap 10m,2020,11,6,7,50,1100,2,0
188462,138,16649,Developer joke mug - that's a hardware problem (Black),2020,11,6,7,1,13,2,0
188463,200,19588,Red and white urgent despatch tape 48mmx75m,2020,11,7,7,120,480,3,0
188464,200,19588,Shipping carton (Brown) 356x356x279mm,2020,11,7,7,150,300,3,0
188465,200,19588,Developer joke mug - fun was unexpected at this time (Black),2020,11,7,7,3,39,3,0
188466,72,14919,DBA joke mug - mind if I join you? (Black),2020,11,7,7,3,39,4,0
188467,72,14919,USB food flash drive - banana,2020,11,7,7,10,320,4,0
188468,72,14919,Furry animal socks (Pink) S,2020,11,7,10,120,600,4,0
188469,72,14919,Clear packaging tape 48mmx75m,2020,11,7,7,208,624,4,0
188470,72,13293,Developer joke mug - understanding recursion requires understanding recursion (White),2020,11,7,7,7,91,5,0
188471,72,13293,Halloween zombie mask (Light Brown) S,2020,11,7,7,72,1296,5,0
188472,72,13293,Dinosaur battery-powered slippers (Green) M,2020,11,7,7,8,256,5,0
188473,72,13293,Furry animal socks (Pink) M,2020,11,7,10,120,600,5,0
188474,72,13293,Medium sized bubblewrap roll 20m,2020,11,7,7,70,1400,5,0
188475,419,11231,Black and orange fragile despatch tape 48mmx75m,2020,11,7,7,288,1152,5,0
188476,419,11231,DBA joke mug - it depends (Black),2020,11,7,7,2,26,5,0
188477,419,11231,RC toy sedan car with remote control (Green) 1/50 scale,2020,11,7,7,8,200,5,0
188478,419,11231,Black and orange fragile despatch tape 48mmx100m,2020,11,7,7,144,576,5,0
188479,419,11231,Ride on toy sedan car (Green) 1/12 scale,2020,11,7,7,1,230,5,0
188480,163,15210,USB food flash drive - hot dog,2020,11,7,7,1,32,4,0
188481,163,15210,Superhero action jacket (Blue) 3XS,2020,11,7,7,1,25,4,0
188482,163,15210,Developer joke mug - old C developers never die (Black),2020,11,7,7,4,52,4,0
188483,163,15210,Packing knife with metal insert blade (Yellow) 9mm,2020,11,7,7,20,40,4,0
188484,485,10832,Shipping carton (Brown) 413x285x187mm,2020,11,7,7,50,50,4,0
188485,485,10832,Developer joke mug - when your hammer is C++ (White),2020,11,7,7,1,13,4,0
188486,485,10832,10 mm Double sided bubble wrap 50m,2020,11,7,7,80,8400,4,0
188487,485,10832,Plush shark slippers (Gray) XL,2020,11,7,7,1,32,4,0
188488,38,11196,Superhero action jacket (Blue) 3XS,2020,11,7,7,3,75,4,0
188489,38,11196,USB food flash drive - chocolate bar,2020,11,7,7,9,288,4,0
188490,38,11196,USB food flash drive - hamburger,2020,11,7,7,1,32,4,0
188491,38,11196,Packing knife with metal insert blade (Yellow) 18mm,2020,11,7,7,10,20,4,0
188492,821,11520,"""The Gu"" red shirt XML tag t-shirt (White) XL",2020,11,7,7,60,1080,5,0
188493,821,11520,Plush shark slippers (Gray) L,2020,11,7,7,5,160,5,0
188494,821,11520,Black and orange fragile despatch tape 48mmx75m,2020,11,7,7,72,288,5,0
188495,821,11520,Pack of 12 action figures (male),2020,11,7,9,3,48,5,0
188496,821,11520,USB food flash drive - banana,2020,11,7,7,2,64,5,0
188497,482,17750,Superhero action jacket (Blue) L,2020,11,7,7,4,120,3,0
188498,482,17750,Plush shark slippers (Gray) S,2020,11,7,7,9,288,3,0
188499,482,17750,10 mm Anti static bubble wrap (Blue) 50m,2020,11,7,7,40,3960,3,0
188500,121,11680,Clear packaging tape 48mmx100m,2020,11,7,7,60,240,2,0
188501,121,11680,DBA joke mug - SELECT caffeine FROM mug (White),2020,11,7,7,2,26,2,0
188502,114,10488,"""The Gu"" red shirt XML tag t-shirt (Black) L",2020,11,7,7,24,432,5,0
188503,114,10488,Dinosaur battery-powered slippers (Green) L,2020,11,7,7,10,320,5,0
188504,114,10488,DBA joke mug - daaaaaa-ta (White),2020,11,7,7,3,39,5,0
188505,114,10488,Packing knife with metal insert blade (Yellow) 18mm,2020,11,7,7,5,10,5,0
188506,114,10488,Developer joke mug - inheritance is the OO way to become wealthy (Black),2020,11,7,7,9,117,5,0
188507,33,13264,Dinosaur battery-powered slippers (Green) S,2020,11,7,7,4,128,3,0
188508,33,13264,Developer joke mug - understanding recursion requires understanding recursion (Black),2020,11,7,7,4,52,3,0
188509,33,13264,Plush shark slippers (Gray) M,2020,11,7,7,10,320,3,0
188510,65,18134,USB food flash drive - pizza slice,2020,11,7,7,7,224,5,0
188511,65,18134,Black and orange fragile despatch tape 48mmx100m,2020,11,7,7,180,720,5,0
188512,65,18134,"""The Gu"" red shirt XML tag t-shirt (Black) S",2020,11,7,7,84,1512,5,0
188513,65,18134,USB food flash drive - shrimp cocktail,2020,11,7,7,7,224,5,0
188514,65,18134,Developer joke mug - fun was unexpected at this time (Black),2020,11,7,7,9,117,5,0
188515,973,11916,DBA joke mug - two types of DBAs (White),2020,11,7,7,4,52,2,0
188516,973,11916,20 mm Double sided bubble wrap 50m,2020,11,7,7,10,1080,2,0
188517,937,16825,Halloween zombie mask (Light Brown) S,2020,11,7,7,120,2160,3,0
188518,937,16825,Furry animal socks (Pink) L,2020,11,7,10,36,180,3,0
188519,937,16825,Ride on big wheel monster truck (Black) 1/12 scale,2020,11,7,7,4,1380,3,0
188520,89,13561,RC toy sedan car with remote control (Blue) 1/50 scale,2020,11,7,7,8,200,3,0
188521,89,13561,Dinosaur battery-powered slippers (Green) S,2020,11,7,7,5,160,3,0
188522,89,13561,Alien officer hoodie (Black) 4XL,2020,11,7,7,7,245,3,0
188523,137,12837,Superhero action jacket (Blue) XXS,2020,11,7,7,2,50,2,0
188524,137,12837,Void fill 300 L bag (White) 300L,2020,11,7,7,90,3420,2,0
188525,152,12126,Dinosaur battery-powered slippers (Green) M,2020,11,7,7,2,64,3,0
188526,152,12126,USB food flash drive - sushi roll,2020,11,7,7,1,32,3,0
188527,152,12126,DBA joke mug - you might be a DBA if (White),2020,11,7,7,1,13,3,0
188528,10,13818,Pack of 12 action figures (male),2020,11,7,9,5,80,3,0
188529,10,13818,Developer joke mug - there are 10 types of people in the world (White),2020,11,7,7,10,130,3,0
188530,10,13818,Black and yellow heavy despatch tape  48mmx75m,2020,11,7,7,96,384,3,0
188531,884,13881,Tape dispenser (Blue),2020,11,7,7,10,320,3,0
188532,884,13881,RC toy sedan car with remote control (Blue) 1/50 scale,2020,11,7,7,3,75,3,0
188533,884,13881,Developer joke mug - this code was generated by a tool (White),2020,11,7,7,4,52,3,0
188534,78,10580,"""The Gu"" red shirt XML tag t-shirt (White) L",2020,11,7,7,24,432,3,0
188535,78,10580,IT joke mug - that behavior is by design (White),2020,11,7,7,5,65,3,0
188536,78,10580,Shipping carton (Brown) 413x285x187mm,2020,11,7,7,200,200,3,0
188537,872,16209,Tape dispenser (Black),2020,11,7,7,90,2880,5,0
188538,872,16209,"""The Gu"" red shirt XML tag t-shirt (Black) L",2020,11,7,7,36,648,5,0
188539,872,16209,DBA joke mug - daaaaaa-ta (White),2020,11,7,7,2,26,5,0
188540,872,16209,Office cube periscope (Black),2020,11,7,7,70,1330,5,0
188541,872,16209,USB food flash drive - banana,2020,11,7,7,3,96,5,0
188542,554,18678,Furry gorilla with big eyes slippers (Black) M,2020,11,7,7,10,320,5,0
188543,554,18678,IT joke mug - keyboard not found … press F1 to continue (White),2020,11,7,7,5,65,5,0
188544,554,18678,Void fill 400 L bag (White) 400L,2020,11,7,7,50,2500,5,0
188545,554,18678,IT joke mug - keyboard not found … press F1 to continue (Black),2020,11,7,7,3,39,5,0
188546,554,18678,Shipping carton (Brown) 413x285x187mm,2020,11,7,7,200,200,5,0
188547,80,15053,Packing knife with metal insert blade (Yellow) 18mm,2020,11,7,7,35,70,4,0
188548,80,15053,Black and yellow heavy despatch tape 48mmx100m,2020,11,7,7,168,672,4,0
188549,80,15053,Shipping carton (Brown) 356x356x279mm,2020,11,7,7,25,50,4,0
188550,80,15053,Small sized bubblewrap roll 10m,2020,11,7,7,10,50,4,0
188551,76,10546,Dinosaur battery-powered slippers (Green) L,2020,11,7,7,4,128,3,0
188552,76,10546,USB food flash drive - donut,2020,11,7,7,6,192,3,0
188553,76,10546,Alien officer hoodie (Black) 3XL,2020,11,7,7,4,140,3,0
188554,866,18507,Superhero action jacket (Blue) XS,2020,11,7,7,3,75,2,0
188555,866,18507,DBA joke mug - it depends (Black),2020,11,7,7,8,104,2,0
188556,542,19211,Developer joke mug - understanding recursion requires understanding recursion (White),2020,11,7,7,3,39,5,0
188557,542,19211,Black and orange fragile despatch tape 48mmx100m,2020,11,7,7,144,576,5,0
188558,542,19211,Superhero action jacket (Blue) S,2020,11,7,7,10,250,5,0
188559,542,19211,Halloween zombie mask (Light Brown) L,2020,11,7,7,36,648,5,0
188560,542,19211,Developer joke mug - that's a hardware problem (White),2020,11,7,7,1,13,5,0
188561,984,13381,10 mm Anti static bubble wrap (Blue) 50m,2020,11,7,7,10,990,2,0
188562,984,13381,Shipping carton (Brown) 413x285x187mm,2020,11,7,7,175,175,2,0
188563,862,14392,Furry animal socks (Pink) S,2020,11,7,10,96,480,4,0
188564,862,14392,Developer joke mug - a foo walks into a bar (White),2020,11,7,7,7,91,4,0
188565,862,14392,USB food flash drive - hot dog,2020,11,7,7,10,320,4,0
188566,862,14392,Ogre battery-powered slippers (Green) XL,2020,11,7,7,7,224,4,0
188567,921,18647,Furry animal socks (Pink) S,2020,11,7,10,60,300,5,0
188568,921,18647,Halloween zombie mask (Light Brown) XL,2020,11,7,7,108,1944,5,0
188569,921,18647,Shipping carton (Brown) 457x457x457mm,2020,11,7,7,50,100,5,0
188570,921,18647,Permanent marker black 5mm nib (Black) 5mm,2020,11,7,7,36,108,5,0
188571,921,18647,"Developer joke mug - (hip, hip, array) (Black)",2020,11,7,7,7,91,5,0
188572,127,16206,USB food flash drive - cookie,2020,11,7,7,6,192,3,0
188573,127,16206,Superhero action jacket (Blue) 5XL,2020,11,7,7,10,340,3,0
188574,127,16206,Halloween zombie mask (Light Brown) L,2020,11,7,7,24,432,3,0
188575,3,15374,Developer joke mug - fun was unexpected at this time (Black),2020,11,7,7,4,52,3,0
188576,3,15374,IT joke mug - hardware: part of the computer that can be kicked (White),2020,11,7,7,8,104,3,0
188577,3,15374,DBA joke mug - two types of DBAs (Black),2020,11,7,7,1,13,3,0
188578,599,15784,Superhero action jacket (Blue) XL,2020,11,7,7,5,150,5,0
188579,599,15784,DBA joke mug - daaaaaa-ta (White),2020,11,7,7,6,78,5,0
188580,599,15784,Furry gorilla with big eyes slippers (Black) L,2020,11,7,7,2,64,5,0
188581,599,15784,Animal with big feet slippers (Brown) L,2020,11,7,7,10,320,5,0
188582,599,15784,Shipping carton (Brown) 457x279x279mm,2020,11,7,7,250,250,5,0
188583,914,11561,"""The Gu"" red shirt XML tag t-shirt (Black) 3XS",2020,11,7,7,48,864,3,0
188584,914,11561,Ride on toy sedan car (Red) 1/12 scale,2020,11,7,7,3,690,3,0
188585,914,11561,20 mm Double sided bubble wrap 20m,2020,11,7,7,100,3300,3,0
188586,967,14741,Developer joke mug - understanding recursion requires understanding recursion (Black),2020,11,7,7,4,52,5,0
188587,967,14741,Ride on vintage American toy coupe (Black) 1/12 scale,2020,11,7,7,5,1425,5,0
188588,967,14741,Bubblewrap dispenser (Red) 1.5m,2020,11,7,7,7,1680,5,0
188589,967,14741,Packing knife with metal insert blade (Yellow) 18mm,2020,11,7,7,5,10,5,0
188590,967,14741,USB food flash drive - pizza slice,2020,11,7,7,6,192,5,0
188591,552,13659,Dinosaur battery-powered slippers (Green) L,2020,11,7,7,3,96,5,0
188592,552,13659,USB food flash drive - banana,2020,11,7,7,6,192,5,0
188593,552,13659,Superhero action jacket (Blue) XXL,2020,11,7,7,1,30,5,0
188594,552,13659,RC toy sedan car with remote control (Yellow) 1/50 scale,2020,11,7,7,9,225,5,0
188595,552,13659,Animal with big feet slippers (Brown) S,2020,11,7,7,2,64,5,0
188596,1017,14444,"Developer joke mug - (hip, hip, array) (Black)",2020,11,7,7,9,117,5,0
188597,1017,14444,"""The Gu"" red shirt XML tag t-shirt (Black) S",2020,11,7,7,96,1728,5,0
188598,1017,14444,Developer joke mug - that's a hardware problem (Black),2020,11,7,7,8,104,5,0
188599,1017,14444,DBA joke mug - SELECT caffeine FROM mug (White),2020,11,7,7,9,117,5,0
188600,1017,14444,DBA joke mug - it depends (White),2020,11,7,7,6,78,5,0
188601,149,10491,Clear packaging tape 48mmx75m,2020,11,7,7,104,312,2,0
188602,149,10491,USB rocket launcher (Gray),2020,11,7,7,10,250,2,0
188603,916,11213,Developer joke mug - Oct 31 = Dec 25 (White),2020,11,7,7,10,130,2,0
188604,916,11213,Packing knife with metal insert blade (Yellow) 9mm,2020,11,7,7,5,10,2,0
188605,454,19378,Superhero action jacket (Blue) XL,2020,11,7,7,10,300,4,0
188606,454,19378,Express post box 5kg (White) 350x280x130mm,2020,11,7,7,175,175,4,0
188607,454,19378,USB food flash drive - donut,2020,11,7,7,8,256,4,0
188608,454,19378,DBA joke mug - I will get you in order (White),2020,11,7,7,7,91,4,0
188609,552,14147,Shipping carton (Brown) 305x305x305mm,2020,11,7,7,50,200,4,0
188610,552,14147,32 mm Anti static bubble wrap (Blue) 50m,2020,11,7,7,10,1050,4,0
188611,552,14147,20 mm Anti static bubble wrap (Blue) 50m,2020,11,7,7,60,6120,4,0
188612,552,14147,Developer joke mug - inheritance is the OO way to become wealthy (White),2020,11,7,7,7,91,4,0
188613,130,12851,Small 9mm replacement blades 9mm,2020,11,7,7,80,320,2,0
188614,130,12851,Shipping carton (Brown) 457x457x457mm,2020,11,7,7,75,150,2,0
188615,514,16027,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2020,11,9,7,96,1728,1,0
188616,484,16470,"""The Gu"" red shirt XML tag t-shirt (Black) XL",2020,11,9,7,108,1944,1,0
188617,944,18534,"""The Gu"" red shirt XML tag t-shirt (White) XS",2020,11,9,7,72,1296,1,0
188618,446,18494,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2020,11,9,7,72,1296,1,0
188619,601,18868,Tape dispenser (Red),2020,11,9,7,60,1920,1,0
188620,88,11511,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2020,11,9,7,72,1296,1,0
188621,189,15032,Black and orange glass with care despatch tape 48mmx75m,2020,11,9,7,144,576,1,0
188622,187,10730,Shipping carton (Brown) 305x305x305mm,2020,11,9,7,125,500,1,0
188623,559,11248,"""The Gu"" red shirt XML tag t-shirt (White) M",2020,11,9,7,60,1080,1,0
188624,1027,12953,Ogre battery-powered slippers (Green) S,2020,11,9,7,6,192,4,0
188625,1027,12953,"""The Gu"" red shirt XML tag t-shirt (White) 7XL",2020,11,9,7,24,432,4,0
188626,1027,12953,Black and orange handle with care despatch tape  48mmx100m,2020,11,9,7,72,288,4,0
188627,1027,12953,Furry gorilla with big eyes slippers (Black) XL,2020,11,9,7,7,224,4,0
188628,953,12052,Air cushion film 200mmx100mm 325m,2020,11,9,7,8,696,2,0
188629,953,12052,Furry animal socks (Pink) S,2020,11,9,10,72,360,2,0
188630,462,13615,Air cushion film 200mmx200mm 325m,2020,11,9,7,2,180,3,0
188631,462,13615,RC vintage American toy coupe with remote control (Black) 1/50 scale,2020,11,9,7,3,90,3,0
188632,462,13615,Developer joke mug - inheritance is the OO way to become wealthy (White),2020,11,9,7,6,78,3,0
188633,802,10700,RC big wheel monster truck with remote control (Black) 1/50 scale,2020,11,9,7,9,405,5,0
188634,802,10700,20 mm Double sided bubble wrap 20m,2020,11,9,7,60,1980,5,0
188635,802,10700,DBA joke mug - I will get you in order (White),2020,11,9,7,2,26,5,0
188636,802,10700,10 mm Anti static bubble wrap (Blue) 20m,2020,11,9,7,40,1680,5,0
188637,802,10700,Superhero action jacket (Blue) XS,2020,11,9,7,6,150,5,0
188638,177,15368,Black and orange handle with care despatch tape  48mmx100m,2020,11,9,7,192,768,5,0
188639,177,15368,Black and orange fragile despatch tape 48mmx75m,2020,11,9,7,144,576,5,0
188640,177,15368,Alien officer hoodie (Black) XXL,2020,11,9,7,3,105,5,0
188641,177,15368,Developer joke mug - when your hammer is C++ (White),2020,11,9,7,5,65,5,0
188642,177,15368,Plush shark slippers (Gray) S,2020,11,9,7,8,256,5,0
188643,984,19087,Developer joke mug - when your hammer is C++ (White),2020,11,9,7,5,65,1,0
188644,434,14920,Packing knife with metal insert blade (Yellow) 18mm,2020,11,9,7,30,60,4,0
188645,434,14920,10 mm Double sided bubble wrap 50m,2020,11,9,7,100,10500,4,0
188646,434,14920,Packing knife with metal insert blade (Yellow) 9mm,2020,11,9,7,20,40,4,0
188647,434,14920,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL",2020,11,9,7,72,1296,4,0
188648,73,16067,Superhero action jacket (Blue) 3XL,2020,11,9,7,10,340,4,0
188649,73,16067,Furry animal socks (Pink) XL,2020,11,9,10,84,420,4,0
188650,73,16067,DBA joke mug - two types of DBAs (Black),2020,11,9,7,10,130,4,0
188651,73,16067,USB missile launcher (Green),2020,11,9,7,10,250,4,0
188652,943,18414,Developer joke mug - fun was unexpected at this time (Black),2020,11,9,7,1,13,2,0
188653,943,18414,Air cushion film 200mmx200mm 325m,2020,11,9,7,9,810,2,0
188654,51,18844,Void fill 100 L bag (White) 100L,2020,11,9,7,40,520,4,0
188655,51,18844,Superhero action jacket (Blue) XXL,2020,11,9,7,7,210,4,0
188656,51,18844,IT joke mug - keyboard not found … press F1 to continue (White),2020,11,9,7,2,26,4,0
188657,51,18844,Air cushion film 200mmx200mm 325m,2020,11,9,7,6,540,4,0
188658,194,15722,Superhero action jacket (Blue) L,2020,11,9,7,5,150,5,0
188659,194,15722,IT joke mug - that behavior is by design (White),2020,11,9,7,7,91,5,0
188660,194,15722,DBA joke mug - it depends (White),2020,11,9,7,3,39,5,0
188661,194,15722,Plush shark slippers (Gray) M,2020,11,9,7,5,160,5,0
188662,194,15722,Red and white urgent  heavy despatch tape  48mmx100m,2020,11,9,7,72,288,5,0
188663,811,19194,Ride on vintage American toy coupe (Black) 1/12 scale,2020,11,9,7,1,285,3,0
188664,811,19194,Plush shark slippers (Gray) XL,2020,11,9,7,7,224,3,0
188665,811,19194,Furry gorilla with big eyes slippers (Black) L,2020,11,9,7,10,320,3,0
188666,1003,14066,Pack of 12 action figures (female),2020,11,9,9,5,80,5,0
188667,1003,14066,Alien officer hoodie (Black) XL,2020,11,9,7,7,245,5,0
188668,1003,14066,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL",2020,11,9,7,96,1728,5,0
188669,1003,14066,"""The Gu"" red shirt XML tag t-shirt (Black) S",2020,11,9,7,24,432,5,0
188670,1003,14066,Black and orange this way up despatch tape  48mmx100m,2020,11,9,7,120,480,5,0
188671,184,11448,Ride on vintage American toy coupe (Red) 1/12 scale,2020,11,9,7,2,570,2,0
188672,184,11448,Black and orange glass with care despatch tape  48mmx100m,2020,11,9,7,240,960,2,0
188673,510,16653,Large sized bubblewrap roll 50m,2020,11,9,7,100,2400,2,0
188674,510,16653,USB food flash drive - donut,2020,11,9,7,7,224,2,0
188675,1037,12906,Ride on toy sedan car (Yellow) 1/12 scale,2020,11,9,7,4,920,5,0
188676,1037,12906,Animal with big feet slippers (Brown) L,2020,11,9,7,1,32,5,0
188677,1037,12906,Void fill 100 L bag (White) 100L,2020,11,9,7,60,780,5,0
188678,1037,12906,Black and orange this way up despatch tape 48mmx75m,2020,11,9,7,72,288,5,0
188679,1037,12906,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",2020,11,9,7,120,2160,5,0
188680,801,17200,32 mm Anti static bubble wrap (Blue) 10m,2020,11,9,7,10,320,2,0
188681,801,17200,Bubblewrap dispenser (Red) 1.5m,2020,11,9,7,7,1680,2,0
188682,580,18609,Halloween skull mask (Gray) S,2020,11,9,7,96,1728,2,0
188683,580,18609,IT joke mug - that behavior is by design (Black),2020,11,9,7,3,39,2,0
188684,79,14123,DBA joke mug - two types of DBAs (Black),2020,11,9,7,4,52,3,0
188685,79,14123,"""The Gu"" red shirt XML tag t-shirt (Black) 3XS",2020,11,9,7,12,216,3,0
188686,79,14123,"""The Gu"" red shirt XML tag t-shirt (Black) M",2020,11,9,7,12,216,3,0
188687,499,18227,IT joke mug - that behavior is by design (White),2020,11,9,7,3,39,3,0
188688,499,18227,DBA joke mug - mind if I join you? (Black),2020,11,9,7,8,104,3,0
188689,499,18227,Shipping carton (Brown) 356x229x229mm,2020,11,9,7,250,250,3,0
188690,521,14694,Tape dispenser (Blue),2020,11,9,7,90,2880,2,0
188691,521,14694,Halloween skull mask (Gray) XL,2020,11,9,7,96,1728,2,0
188692,155,10878,DBA joke mug - I will get you in order (Black),2020,11,9,7,1,13,3,0
188693,155,10878,"""The Gu"" red shirt XML tag t-shirt (Black) M",2020,11,9,7,108,1944,3,0
188694,155,10878,Halloween zombie mask (Light Brown) L,2020,11,9,7,84,1512,3,0
188695,492,14724,32 mm Anti static bubble wrap (Blue) 20m,2020,11,9,7,80,3840,5,0
188696,492,14724,Pack of 12 action figures (variety),2020,11,9,9,6,96,5,0
188697,492,14724,USB food flash drive - sushi roll,2020,11,9,7,3,96,5,0
188698,492,14724,"""The Gu"" red shirt XML tag t-shirt (White) 3XS",2020,11,9,7,12,216,5,0
188699,492,14724,RC toy sedan car with remote control (Red) 1/50 scale,2020,11,9,7,1,25,5,0
188700,107,12663,Plush shark slippers (Gray) L,2020,11,9,7,1,32,5,0
188701,107,12663,Shipping carton (Brown) 413x285x187mm,2020,11,9,7,200,200,5,0
188702,107,12663,RC toy sedan car with remote control (Yellow) 1/50 scale,2020,11,9,7,8,200,5,0
188703,107,12663,Shipping carton (Brown) 500x310x310mm,2020,11,9,7,25,75,5,0
188704,107,12663,Shipping carton (Brown) 356x356x279mm,2020,11,9,7,225,450,5,0
188705,52,19179,32 mm Double sided bubble wrap 10m,2020,11,9,7,30,660,2,0
188706,52,19179,IT joke mug - keyboard not found … press F1 to continue (Black),2020,11,9,7,5,65,2,0
188707,1049,19264,Alien officer hoodie (Black) 3XL,2020,11,9,7,4,140,3,0
188708,1049,19264,USB food flash drive - fortune cookie,2020,11,9,7,2,64,3,0
188709,1049,19264,RC toy sedan car with remote control (Pink) 1/50 scale,2020,11,9,7,3,75,3,0
188710,516,19555,"""The Gu"" red shirt XML tag t-shirt (Black) 6XL",2020,11,9,7,108,1944,3,0
188711,516,19555,DBA joke mug - it depends (Black),2020,11,9,7,10,130,3,0
188712,516,19555,Void fill 400 L bag (White) 400L,2020,11,9,7,30,1500,3,0
188713,540,11993,Alien officer hoodie (Black) 4XL,2020,11,9,7,2,70,2,0
188714,540,11993,Permanent marker red 5mm nib (Red) 5mm,2020,11,9,7,108,324,2,0
188715,527,16724,Developer joke mug - fun was unexpected at this time (White),2020,11,9,7,5,65,2,0
188716,527,16724,20 mm Double sided bubble wrap 20m,2020,11,9,7,70,2310,2,0
188717,460,15451,10 mm Double sided bubble wrap 50m,2020,11,9,7,90,9450,2,0
188718,460,15451,USB food flash drive - hamburger,2020,11,9,7,4,128,2,0
188719,1007,10269,Halloween skull mask (Gray) L,2020,11,9,7,72,1296,3,0
188720,1007,10269,Developer joke mug - fun was unexpected at this time (White),2020,11,9,7,2,26,3,0
188721,1007,10269,Bubblewrap dispenser (Black) 1.5m,2020,11,9,7,10,2400,3,0
188722,569,13100,Air cushion film 200mmx200mm 325m,2020,11,9,7,10,900,2,0
188723,569,13100,Black and yellow heavy despatch tape  48mmx75m,2020,11,9,7,168,672,2,0
188724,150,16341,Superhero action jacket (Blue) XXL,2020,11,9,7,5,150,1,0
188725,986,17037,Developer joke mug - old C developers never die (Black),2020,11,9,7,7,91,2,0
188726,986,17037,Ride on vintage American toy coupe (Red) 1/12 scale,2020,11,9,7,10,2850,2,0
188727,919,19139,"""The Gu"" red shirt XML tag t-shirt (Black) L",2020,11,9,7,72,1296,3,0
188728,919,19139,RC vintage American toy coupe with remote control (Black) 1/50 scale,2020,11,9,7,6,180,3,0
188729,919,19139,DBA joke mug - SELECT caffeine FROM mug (White),2020,11,9,7,4,52,3,0
188730,1018,16516,Alien officer hoodie (Black) XXL,2020,11,9,7,2,70,4,0
